% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
9.222	1	1	923	3	1	28	2196	0	0	0
9.222	3	2	923	3	1	28	2196	0	0	0
9.223	3	2	923	4	1	28	2196	0	0	0
9.226	1	1	923	7	1	28	2196	0	0	0
9.227	1	1	923	8	1	28	2196	0	0	0
9.229	1	1	923	10	1	28	2196	0	0	0
9.229	3	2	923	10	1	28	2196	0	0	0
9.23	1	1	924	1	1	16	903	0	0	0
9.231	1	1	924	2	1	16	903	0	0	0
9.232	1	1	924	3	1	28	2196	0	0	0
9.232	3	2	924	3	1	28	2196	0	0	0
9.233	3	2	924	4	1	28	2196	0	0	0
9.236	1	1	924	7	1	28	2196	0	0	0
9.237	1	1	924	8	1	28	2196	0	0	0
9.239	1	1	924	10	1	28	2196	0	0	0
9.239	3	2	924	10	1	28	2196	0	0	0
9.24	1	1	925	1	1	16	903	0	0	0
9.241	1	1	925	2	1	16	903	0	0	0
9.242	1	1	925	3	1	28	2196	0	0	0
9.242	3	2	925	3	1	28	2196	0	0	0
9.243	3	2	925	4	1	28	2196	0	0	0
9.246	1	1	925	7	1	28	2196	0	0	0
9.247	1	1	925	8	1	28	2196	0	0	0
9.249	1	1	925	10	1	28	2196	0	0	0
9.249	3	2	925	10	1	28	2196	0	0	0
9.25	1	1	926	1	1	16	903	0	0	0
9.251	1	1	926	2	1	16	903	0	0	0
9.252	1	1	926	3	1	28	2196	0	0	0
9.252	3	2	926	3	1	28	2196	0	0	0
9.253	3	2	926	4	1	28	2196	0	0	0
9.256	1	1	926	7	1	28	2196	0	0	0
9.257	1	1	926	8	1	28	2196	0	0	0
9.259	1	1	926	10	1	28	2196	0	0	0
9.259	3	2	926	10	1	28	2196	0	0	0
9.26	1	1	927	1	1	16	903	0	0	0
9.261	1	1	927	2	1	16	903	0	0	0
9.262	1	1	927	3	1	28	2196	0	0	0
9.262	3	2	927	3	1	28	2196	0	0	0
9.263	3	2	927	4	1	28	2196	0	0	0
9.267	1	1	927	8	1	28	2196	0	0	0
9.269	1	1	927	10	1	28	2196	0	0	0
9.269	3	2	927	10	1	28	2196	0	0	0
9.27	1	1	928	1	1	16	903	0	0	0
9.271	1	1	928	2	1	16	903	0	0	0
9.272	1	1	928	3	1	28	2196	0	0	0
9.272	3	2	928	3	1	28	2196	0	0	0
9.273	3	2	928	4	1	28	2196	0	0	0
9.276	1	1	928	7	1	28	2196	0	0	0
9.277	1	1	928	8	1	28	2196	0	0	0
9.279	1	1	928	10	1	28	2196	0	0	0
9.279	3	2	928	10	1	28	2196	0	0	0
9.28	1	1	929	1	1	16	903	0	0	0
9.281	1	1	929	2	1	16	903	0	0	0
9.282	1	1	929	3	1	28	2196	0	0	0
9.282	3	2	929	3	1	28	2196	0	0	0
9.283	3	2	929	4	1	28	2196	0	0	0
9.287	1	1	929	8	1	28	2196	0	0	0
9.289	1	1	929	10	1	28	2196	0	0	0
9.289	3	2	929	10	1	28	2196	0	0	0
9.29	1	1	930	1	1	16	903	0	0	0
9.291	1	1	930	2	1	16	903	0	0	0
9.292	1	1	930	3	1	28	2196	0	0	0
9.292	3	2	930	3	1	28	2196	0	0	0
9.293	3	2	930	4	1	28	2196	0	0	0
9.296	1	1	930	7	1	28	2196	0	0	0
9.297	1	1	930	8	1	28	2196	0	0	0
9.299	1	1	930	10	1	28	2196	0	0	0
9.299	3	2	930	10	1	28	2196	0	0	0
9.3	1	1	931	1	1	16	903	0	0	0
9.301	1	1	931	2	1	16	903	0	0	0
9.302	1	1	931	3	1	28	2196	0	0	0
9.302	3	2	931	3	1	28	2196	0	0	0
9.303	3	2	931	4	1	28	2196	0	0	0
9.307	1	1	931	8	1	28	2196	0	0	0
9.309	1	1	931	10	1	28	2196	0	0	0
9.309	3	2	931	10	1	28	2196	0	0	0
9.31	1	1	932	1	1	16	903	0	0	0
9.311	1	1	932	2	1	16	903	0	0	0
9.312	1	1	932	3	1	28	2196	0	0	0
9.312	3	2	932	3	1	28	2196	0	0	0
9.313	3	2	932	4	1	28	2196	0	0	0
9.317	1	1	932	8	1	28	2196	0	0	0
9.319	1	1	932	10	1	28	2196	0	0	0
9.319	3	2	932	10	1	28	2196	0	0	0
9.32	1	1	933	1	1	16	903	0	0	0
9.321	1	1	933	2	1	16	903	0	0	0
9.322	1	1	933	3	1	28	2196	0	0	0
9.322	3	2	933	3	1	28	2196	0	0	0
9.323	3	2	933	4	1	28	2196	0	0	0
9.326	1	1	933	7	1	28	2196	0	0	0
9.327	1	1	933	8	1	28	2196	0	0	0
9.329	1	1	933	10	1	28	2196	0	0	0
9.329	3	2	933	10	1	28	2196	0	0	0
9.33	1	1	934	1	1	16	903	0	0	0
9.331	1	1	934	2	1	16	903	0	0	0
9.332	1	1	934	3	1	28	2196	0	0	0
9.332	3	2	934	3	1	28	2196	0	0	0
9.333	3	2	934	4	1	28	2196	0	0	0
9.337	1	1	934	8	1	28	2196	0	0	0
9.339	1	1	934	10	1	28	2196	0	0	0
9.339	3	2	934	10	1	28	2196	0	0	0
9.34	1	1	935	1	1	16	903	0	0	0
9.341	1	1	935	2	1	16	903	0	0	0
9.342	1	1	935	3	1	28	2196	0	0	0
9.342	3	2	935	3	1	28	2196	0	0	0
9.343	3	2	935	4	1	28	2196	0	0	0
9.347	1	1	935	8	1	28	2196	0	0	0
9.349	1	1	935	10	1	28	2196	0	0	0
9.349	3	2	935	10	1	28	2196	0	0	0
9.35	1	1	936	1	1	16	903	0	0	0
9.351	1	1	936	2	1	16	903	0	0	0
9.352	1	1	936	3	1	28	2196	0	0	0
9.352	3	2	936	3	1	28	2196	0	0	0
9.353	3	2	936	4	1	28	2196	0	0	0
9.357	1	1	936	8	1	28	2196	0	0	0
9.359	1	1	936	10	1	28	2196	0	0	0
9.359	3	2	936	10	1	28	2196	0	0	0
9.36	1	1	937	1	1	16	903	0	0	0
9.361	1	1	937	2	1	16	903	0	0	0
9.362	1	1	937	3	1	28	2196	0	0	0
9.362	3	2	937	3	1	28	2196	0	0	0
9.363	3	2	937	4	1	28	2196	0	0	0
9.367	1	1	937	8	1	28	2196	0	0	0
9.369	1	1	937	10	1	28	2196	0	0	0
9.369	3	2	937	10	1	28	2196	0	0	0
9.37	1	1	938	1	1	16	903	0	0	0
9.371	1	1	938	2	1	16	903	0	0	0
9.372	1	1	938	3	1	28	2196	0	0	0
9.372	3	2	938	3	1	28	2196	0	0	0
9.373	3	2	938	4	1	28	2196	0	0	0
9.376	1	1	938	7	1	28	2196	0	0	0
9.377	1	1	938	8	1	28	2196	0	0	0
9.379	1	1	938	10	1	28	2196	0	0	0
9.379	3	2	938	10	1	28	2196	0	0	0
9.38	1	1	939	1	1	16	903	0	0	0
9.381	1	1	939	2	1	16	903	0	0	0
9.382	1	1	939	3	1	28	2196	0	0	0
9.382	3	2	939	3	1	28	2196	0	0	0
9.383	3	2	939	4	1	28	2196	0	0	0
9.387	1	1	939	8	1	28	2196	0	0	0
9.389	1	1	939	10	1	28	2196	0	0	0
9.389	3	2	939	10	1	28	2196	0	0	0
9.39	1	1	940	1	1	16	903	0	0	0
9.391	1	1	940	2	1	16	903	0	0	0
9.392	1	1	940	3	1	28	2196	0	0	0
9.392	3	2	940	3	1	28	2196	0	0	0
9.393	3	2	940	4	1	28	2196	0	0	0
9.396	1	1	940	7	1	28	2196	0	0	0
9.397	1	1	940	8	1	28	2196	0	0	0
9.399	1	1	940	10	1	28	2196	0	0	0
9.399	3	2	940	10	1	28	2196	0	0	0
9.4	1	1	941	1	1	16	903	0	0	0
9.401	1	1	941	2	1	16	903	0	0	0
9.402	1	1	941	3	1	28	2196	0	0	0
9.402	3	2	941	3	1	28	2196	0	0	0
9.403	3	2	941	4	1	28	2196	0	0	0
9.406	1	1	941	7	1	28	2196	0	0	0
9.407	1	1	941	8	1	28	2196	0	0	0
9.409	1	1	941	10	1	28	2196	0	0	0
9.409	3	2	941	10	1	28	2196	0	0	0
9.41	1	1	942	1	1	16	903	0	0	0
9.411	1	1	942	2	1	16	903	0	0	0
9.412	1	1	942	3	1	28	2196	0	0	0
9.412	3	2	942	3	1	28	2196	0	0	0
9.413	3	2	942	4	1	28	2196	0	0	0
9.416	1	1	942	7	1	28	2196	0	0	0
9.417	1	1	942	8	1	28	2196	0	0	0
9.419	1	1	942	10	1	28	2196	0	0	0
9.419	3	2	942	10	1	28	2196	0	0	0
9.42	1	1	943	1	1	16	903	0	0	0
9.421	1	1	943	2	1	16	903	0	0	0
9.422	1	1	943	3	1	28	2196	0	0	0
9.422	3	2	943	3	1	28	2196	0	0	0
9.423	3	2	943	4	1	28	2196	0	0	0
9.427	1	1	943	8	1	28	2196	0	0	0
9.429	1	1	943	10	1	28	2196	0	0	0
9.429	3	2	943	10	1	28	2196	0	0	0
9.43	1	1	944	1	1	16	903	0	0	0
9.431	1	1	944	2	1	16	903	0	0	0
9.432	1	1	944	3	1	28	2196	0	0	0
9.432	3	2	944	3	1	28	2196	0	0	0
9.433	3	2	944	4	1	28	2196	0	0	0
9.437	1	1	944	8	1	28	2196	0	0	0
9.439	1	1	944	10	1	28	2196	0	0	0
9.439	3	2	944	10	1	28	2196	0	0	0
9.44	1	1	945	1	1	16	903	0	0	0
9.441	1	1	945	2	1	16	903	0	0	0
9.442	1	1	945	3	1	28	2196	0	0	0
9.442	3	2	945	3	1	28	2196	0	0	0
9.443	3	2	945	4	1	28	2196	0	0	0
9.446	1	1	945	7	1	28	2196	0	0	0
9.447	1	1	945	8	1	28	2196	0	0	0
9.449	1	1	945	10	1	28	2196	0	0	0
9.449	3	2	945	10	1	28	2196	0	0	0
9.45	1	1	946	1	1	16	903	0	0	0
9.451	1	1	946	2	1	16	903	0	0	0
9.452	1	1	946	3	1	28	2196	0	0	0
9.452	3	2	946	3	1	28	2196	0	0	0
9.453	3	2	946	4	1	28	2196	0	0	0
9.456	1	1	946	7	1	28	2196	0	0	0
9.457	1	1	946	8	1	28	2196	0	0	0
9.459	1	1	946	10	1	28	2196	0	0	0
9.459	3	2	946	10	1	28	2196	0	0	0
9.46	1	1	947	1	1	16	903	0	0	0
9.461	1	1	947	2	1	16	903	0	0	0
9.462	1	1	947	3	1	28	2196	0	0	0
9.462	3	2	947	3	1	28	2196	0	0	0
9.463	3	2	947	4	1	28	2196	0	0	0
9.467	1	1	947	8	1	28	2196	0	0	0
9.469	1	1	947	10	1	28	2196	0	0	0
9.469	3	2	947	10	1	28	2196	0	0	0
9.47	1	1	948	1	1	16	903	0	0	0
9.471	1	1	948	2	1	16	903	0	0	0
9.472	1	1	948	3	1	28	2196	0	0	0
9.472	3	2	948	3	1	28	2196	0	0	0
9.473	3	2	948	4	1	28	2196	0	0	0
9.477	1	1	948	8	1	28	2196	0	0	0
9.479	1	1	948	10	1	28	2196	0	0	0
9.479	3	2	948	10	1	28	2196	0	0	0
9.48	1	1	949	1	1	16	903	0	0	0
9.481	1	1	949	2	1	16	903	0	0	0
9.482	1	1	949	3	1	28	2196	0	0	0
9.482	3	2	949	3	1	28	2196	0	0	0
9.483	3	2	949	4	1	28	2196	0	0	0
9.487	1	1	949	8	1	28	2196	0	0	0
9.489	1	1	949	10	1	28	2196	0	0	0
9.489	3	2	949	10	1	28	2196	0	0	0
9.49	1	1	950	1	1	16	903	0	0	0
9.491	1	1	950	2	1	16	903	0	0	0
9.492	1	1	950	3	1	28	2196	0	0	0
9.492	3	2	950	3	1	28	2196	0	0	0
9.493	3	2	950	4	1	28	2196	0	0	0
9.497	1	1	950	8	1	28	2196	0	0	0
9.499	1	1	950	10	1	28	2196	0	0	0
9.499	3	2	950	10	1	28	2196	0	0	0
9.5	1	1	951	1	1	16	903	0	0	0
9.501	1	1	951	2	1	16	903	0	0	0
9.502	1	1	951	3	1	28	2196	0	0	0
9.502	3	2	951	3	1	28	2196	0	0	0
9.503	3	2	951	4	1	28	2196	0	0	0
9.507	1	1	951	8	1	28	2196	0	0	0
9.509	1	1	951	10	1	28	2196	0	0	0
9.509	3	2	951	10	1	28	2196	0	0	0
9.51	1	1	952	1	1	16	903	0	0	0
9.511	1	1	952	2	1	16	903	0	0	0
9.512	1	1	952	3	1	28	2196	0	0	0
9.512	3	2	952	3	1	28	2196	0	0	0
9.513	3	2	952	4	1	28	2196	0	0	0
9.517	1	1	952	8	1	28	2196	0	0	0
9.519	1	1	952	10	1	28	2196	0	0	0
9.519	3	2	952	10	1	28	2196	0	0	0
9.52	1	1	953	1	1	16	903	0	0	0
9.521	1	1	953	2	1	16	903	0	0	0
9.522	1	1	953	3	1	28	2196	0	0	0
9.522	3	2	953	3	1	28	2196	0	0	0
9.523	3	2	953	4	1	28	2196	0	0	0
9.527	1	1	953	8	1	28	2196	0	0	0
9.529	1	1	953	10	1	28	2196	0	0	0
9.529	3	2	953	10	1	28	2196	0	0	0
9.53	1	1	954	1	1	16	903	0	0	0
9.531	1	1	954	2	1	16	903	0	0	0
9.532	1	1	954	3	1	28	2196	0	0	0
9.532	3	2	954	3	1	28	2196	0	0	0
9.533	3	2	954	4	1	28	2196	0	0	0
9.537	1	1	954	8	1	28	2196	0	0	0
9.539	1	1	954	10	1	28	2196	0	0	0
9.539	3	2	954	10	1	28	2196	0	0	0
9.54	1	1	955	1	1	16	903	0	0	0
9.541	1	1	955	2	1	16	903	0	0	0
9.542	1	1	955	3	1	28	2196	0	0	0
9.542	3	2	955	3	1	28	2196	0	0	0
9.543	3	2	955	4	1	28	2196	0	0	0
9.547	1	1	955	8	1	28	2196	0	0	0
9.549	1	1	955	10	1	28	2196	0	0	0
9.549	3	2	955	10	1	28	2196	0	0	0
9.55	1	1	956	1	1	16	903	0	0	0
9.551	1	1	956	2	1	16	903	0	0	0
9.552	1	1	956	3	1	28	2196	0	0	0
9.552	3	2	956	3	1	28	2196	0	0	0
9.553	3	2	956	4	1	28	2196	0	0	0
9.557	1	1	956	8	1	28	2196	0	0	0
9.559	1	1	956	10	1	28	2196	0	0	0
9.559	3	2	956	10	1	28	2196	0	0	0
9.56	1	1	957	1	1	16	903	0	0	0
9.561	1	1	957	2	1	16	903	0	0	0
9.562	1	1	957	3	1	28	2196	0	0	0
9.562	3	2	957	3	1	28	2196	0	0	0
9.563	3	2	957	4	1	28	2196	0	0	0
9.567	1	1	957	8	1	28	2196	0	0	0
9.569	1	1	957	10	1	28	2196	0	0	0
9.569	3	2	957	10	1	28	2196	0	0	0
9.57	1	1	958	1	1	16	903	0	0	0
9.571	1	1	958	2	1	16	903	0	0	0
9.572	1	1	958	3	1	28	2196	0	0	0
9.572	3	2	958	3	1	28	2196	0	0	0
9.573	3	2	958	4	1	28	2196	0	0	0
9.577	1	1	958	8	1	28	2196	0	0	0
9.579	1	1	958	10	1	28	2196	0	0	0
9.579	3	2	958	10	1	28	2196	0	0	0
9.58	1	1	959	1	1	16	903	0	0	0
9.581	1	1	959	2	1	16	903	0	0	0
9.582	1	1	959	3	1	28	2196	0	0	0
9.582	3	2	959	3	1	28	2196	0	0	0
9.583	3	2	959	4	1	28	2196	0	0	0
9.587	1	1	959	8	1	28	2196	0	0	0
9.589	1	1	959	10	1	28	2196	0	0	0
9.589	3	2	959	10	1	28	2196	0	0	0
9.59	1	1	960	1	1	16	903	0	0	0
9.591	1	1	960	2	1	16	903	0	0	0
9.592	1	1	960	3	1	28	2196	0	0	0
9.592	3	2	960	3	1	28	2196	0	0	0
9.593	3	2	960	4	1	28	2196	0	0	0
9.597	1	1	960	8	1	28	2196	0	0	0
9.599	1	1	960	10	1	28	2196	0	0	0
9.599	3	2	960	10	1	28	2196	0	0	0
9.6	1	1	961	1	1	16	903	0	0	0
9.601	1	1	961	2	1	16	903	0	0	0
9.602	1	1	961	3	1	28	2196	0	0	0
9.602	3	2	961	3	1	28	2196	0	0	0
9.603	3	2	961	4	1	28	2196	0	0	0
9.607	1	1	961	8	1	28	2196	0	0	0
9.609	1	1	961	10	1	28	2196	0	0	0
9.609	3	2	961	10	1	28	2196	0	0	0
9.61	1	1	962	1	1	16	903	0	0	0
9.611	1	1	962	2	1	16	903	0	0	0
9.612	1	1	962	3	1	28	2196	0	0	0
9.612	3	2	962	3	1	28	2196	0	0	0
9.613	3	2	962	4	1	28	2196	0	0	0
9.617	1	1	962	8	1	28	2196	0	0	0
9.619	1	1	962	10	1	28	2196	0	0	0
9.619	3	2	962	10	1	28	2196	0	0	0
9.62	1	1	963	1	1	16	903	0	0	0
9.621	1	1	963	2	1	16	903	0	0	0
9.622	1	1	963	3	1	28	2196	0	0	0
9.622	3	2	963	3	1	28	2196	0	0	0
9.623	3	2	963	4	1	28	2196	0	0	0
9.627	1	1	963	8	1	28	2196	0	0	0
9.629	1	1	963	10	1	28	2196	0	0	0
9.629	3	2	963	10	1	28	2196	0	0	0
9.63	1	1	964	1	1	16	903	0	0	0
9.631	1	1	964	2	1	16	903	0	0	0
9.632	1	1	964	3	1	28	2196	0	0	0
9.632	3	2	964	3	1	28	2196	0	0	0
9.633	3	2	964	4	1	28	2196	0	0	0
9.637	1	1	964	8	1	28	2196	0	0	0
9.639	1	1	964	10	1	28	2196	0	0	0
9.639	3	2	964	10	1	28	2196	0	0	0
9.64	1	1	965	1	1	16	903	0	0	0
9.641	1	1	965	2	1	16	903	0	0	0
9.642	1	1	965	3	1	28	2196	0	0	0
9.642	3	2	965	3	1	28	2196	0	0	0
9.643	3	2	965	4	1	28	2196	0	0	0
9.647	1	1	965	8	1	28	2196	0	0	0
9.649	1	1	965	10	1	28	2196	0	0	0
9.649	3	2	965	10	1	28	2196	0	0	0
9.65	1	1	966	1	1	16	903	0	0	0
9.651	1	1	966	2	1	16	903	0	0	0
9.652	1	1	966	3	1	28	2196	0	0	0
9.652	3	2	966	3	1	28	2196	0	0	0
9.653	3	2	966	4	1	28	2196	0	0	0
9.657	1	1	966	8	1	28	2196	0	0	0
9.659	1	1	966	10	1	28	2196	0	0	0
9.659	3	2	966	10	1	28	2196	0	0	0
9.66	1	1	967	1	1	16	903	0	0	0
9.661	1	1	967	2	1	16	903	0	0	0
9.662	1	1	967	3	1	28	2196	0	0	0
9.662	3	2	967	3	1	28	2196	0	0	0
9.663	3	2	967	4	1	28	2196	0	0	0
9.667	1	1	967	8	1	28	2196	0	0	0
9.669	1	1	967	10	1	28	2196	0	0	0
9.669	3	2	967	10	1	28	2196	0	0	0
9.67	1	1	968	1	1	16	903	0	0	0
9.671	1	1	968	2	1	16	903	0	0	0
9.672	1	1	968	3	1	28	2196	0	0	0
9.672	3	2	968	3	1	28	2196	0	0	0
9.673	3	2	968	4	1	28	2196	0	0	0
9.677	1	1	968	8	1	28	2196	0	0	0
9.679	1	1	968	10	1	28	2196	0	0	0
9.679	3	2	968	10	1	28	2196	0	0	0
9.68	1	1	969	1	1	16	903	0	0	0
9.681	1	1	969	2	1	16	903	0	0	0
9.682	1	1	969	3	1	28	2196	0	0	0
9.682	3	2	969	3	1	28	2196	0	0	0
9.683	3	2	969	4	1	28	2196	0	0	0
9.687	1	1	969	8	1	28	2196	0	0	0
9.689	1	1	969	10	1	28	2196	0	0	0
9.689	3	2	969	10	1	28	2196	0	0	0
9.69	1	1	970	1	1	16	903	0	0	0
9.691	1	1	970	2	1	16	903	0	0	0
9.692	1	1	970	3	1	28	2196	0	0	0
9.692	3	2	970	3	1	28	2196	0	0	0
9.693	3	2	970	4	1	28	2196	0	0	0
9.697	1	1	970	8	1	28	2196	0	0	0
9.699	1	1	970	10	1	28	2196	0	0	0
9.699	3	2	970	10	1	28	2196	0	0	0
9.7	1	1	971	1	1	16	903	0	0	0
9.701	1	1	971	2	1	16	903	0	0	0
9.702	1	1	971	3	1	28	2196	0	0	0
9.702	3	2	971	3	1	28	2196	0	0	0
9.703	3	2	971	4	1	28	2196	0	0	0
9.707	1	1	971	8	1	28	2196	0	0	0
9.709	1	1	971	10	1	28	2196	0	0	0
9.709	3	2	971	10	1	28	2196	0	0	0
9.71	1	1	972	1	1	16	903	0	0	0
9.711	1	1	972	2	1	16	903	0	0	0
9.712	1	1	972	3	1	28	2196	0	0	0
9.712	3	2	972	3	1	28	2196	0	0	0
9.713	3	2	972	4	1	28	2196	0	0	0
9.717	1	1	972	8	1	28	2196	0	0	0
9.719	1	1	972	10	1	28	2196	0	0	0
9.719	3	2	972	10	1	28	2196	0	0	0
9.72	1	1	973	1	1	16	903	0	0	0
9.721	1	1	973	2	1	16	903	0	0	0
9.722	1	1	973	3	1	28	2196	0	0	0
9.722	3	2	973	3	1	28	2196	0	0	0
9.723	3	2	973	4	1	28	2196	0	0	0
9.727	1	1	973	8	1	28	2196	0	0	0
9.729	1	1	973	10	1	28	2196	0	0	0
9.729	3	2	973	10	1	28	2196	0	0	0
9.73	1	1	974	1	1	16	903	0	0	0
9.731	1	1	974	2	1	16	903	0	0	0
9.732	1	1	974	3	1	28	2196	0	0	0
9.732	3	2	974	3	1	28	2196	0	0	0
9.733	3	2	974	4	1	28	2196	0	0	0
9.737	1	1	974	8	1	28	2196	0	0	0
9.739	1	1	974	10	1	28	2196	0	0	0
9.739	3	2	974	10	1	28	2196	0	0	0
9.74	1	1	975	1	1	16	903	0	0	0
9.741	1	1	975	2	1	16	903	0	0	0
9.742	1	1	975	3	1	28	2196	0	0	0
9.742	3	2	975	3	1	28	2196	0	0	0
9.743	3	2	975	4	1	28	2196	0	0	0
9.747	1	1	975	8	1	28	2196	0	0	0
9.749	1	1	975	10	1	28	2196	0	0	0
9.749	3	2	975	10	1	28	2196	0	0	0
9.75	1	1	976	1	1	16	903	0	0	0
9.751	1	1	976	2	1	16	903	0	0	0
9.752	1	1	976	3	1	28	2196	0	0	0
9.752	3	2	976	3	1	28	2196	0	0	0
9.753	3	2	976	4	1	28	2196	0	0	0
9.757	1	1	976	8	1	28	2196	0	0	0
9.759	1	1	976	10	1	28	2196	0	0	0
9.759	3	2	976	10	1	28	2196	0	0	0
9.76	1	1	977	1	1	16	903	0	0	0
9.761	1	1	977	2	1	16	903	0	0	0
9.762	1	1	977	3	1	28	2196	0	0	0
9.762	3	2	977	3	1	28	2196	0	0	0
9.763	3	2	977	4	1	28	2196	0	0	0
9.767	1	1	977	8	1	28	2196	0	0	0
9.769	1	1	977	10	1	28	2196	0	0	0
9.769	3	2	977	10	1	28	2196	0	0	0
9.77	1	1	978	1	1	16	903	0	0	0
9.771	1	1	978	2	1	16	903	0	0	0
9.772	1	1	978	3	1	28	2196	0	0	0
9.772	3	2	978	3	1	28	2196	0	0	0
9.773	3	2	978	4	1	28	2196	0	0	0
9.777	1	1	978	8	1	28	2196	0	0	0
9.779	1	1	978	10	1	28	2196	0	0	0
9.779	3	2	978	10	1	28	2196	0	0	0
9.78	1	1	979	1	1	16	903	0	0	0
9.781	1	1	979	2	1	16	903	0	0	0
9.782	1	1	979	3	1	28	2196	0	0	0
9.782	3	2	979	3	1	28	2196	0	0	0
9.783	3	2	979	4	1	28	2196	0	0	0
9.787	1	1	979	8	1	28	2196	0	0	0
9.789	1	1	979	10	1	28	2196	0	0	0
9.789	3	2	979	10	1	28	2196	0	0	0
9.79	1	1	980	1	1	16	903	0	0	0
9.791	1	1	980	2	1	16	903	0	0	0
9.792	1	1	980	3	1	28	2196	0	0	0
9.792	3	2	980	3	1	28	2196	0	0	0
9.793	3	2	980	4	1	28	2196	0	0	0
9.797	1	1	980	8	1	28	2196	0	0	0
9.799	1	1	980	10	1	28	2196	0	0	0
9.799	3	2	980	10	1	28	2196	0	0	0
9.8	1	1	981	1	1	16	903	0	0	0
9.801	1	1	981	2	1	16	903	0	0	0
9.802	1	1	981	3	1	28	2196	0	0	0
9.802	3	2	981	3	1	28	2196	0	0	0
9.803	3	2	981	4	1	28	2196	0	0	0
9.807	1	1	981	8	1	28	2196	0	0	0
9.809	1	1	981	10	1	28	2196	0	0	0
9.809	3	2	981	10	1	28	2196	0	0	0
9.81	1	1	982	1	1	16	903	0	0	0
9.811	1	1	982	2	1	16	903	0	0	0
9.812	1	1	982	3	1	28	2196	0	0	0
9.812	3	2	982	3	1	28	2196	0	0	0
9.813	3	2	982	4	1	28	2196	0	0	0
9.817	1	1	982	8	1	28	2196	0	0	0
9.819	1	1	982	10	1	28	2196	0	0	0
9.819	3	2	982	10	1	28	2196	0	0	0
9.82	1	1	983	1	1	16	903	0	0	0
9.821	1	1	983	2	1	16	903	0	0	0
9.822	1	1	983	3	1	28	2196	0	0	0
9.822	3	2	983	3	1	28	2196	0	0	0
9.823	3	2	983	4	1	28	2196	0	0	0
9.827	1	1	983	8	1	28	2196	0	0	0
9.829	1	1	983	10	1	28	2196	0	0	0
9.829	3	2	983	10	1	28	2196	0	0	0
9.83	1	1	984	1	1	16	903	0	0	0
9.831	1	1	984	2	1	16	903	0	0	0
9.832	1	1	984	3	1	28	2196	0	0	0
9.832	3	2	984	3	1	28	2196	0	0	0
9.833	3	2	984	4	1	28	2196	0	0	0
9.837	1	1	984	8	1	28	2196	0	0	0
9.839	1	1	984	10	1	28	2196	0	0	0
9.839	3	2	984	10	1	28	2196	0	0	0
9.84	1	1	985	1	1	16	903	0	0	0
9.841	1	1	985	2	1	16	903	0	0	0
9.842	1	1	985	3	1	28	2196	0	0	0
9.842	3	2	985	3	1	28	2196	0	0	0
9.843	3	2	985	4	1	28	2196	0	0	0
9.847	1	1	985	8	1	28	2196	0	0	0
9.849	1	1	985	10	1	28	2196	0	0	0
9.849	3	2	985	10	1	28	2196	0	0	0
9.85	1	1	986	1	1	16	903	0	0	0
9.851	1	1	986	2	1	16	903	0	0	0
9.852	1	1	986	3	1	28	2196	0	0	0
9.852	3	2	986	3	1	28	2196	0	0	0
9.853	3	2	986	4	1	28	2196	0	0	0
9.857	1	1	986	8	1	28	2196	0	0	0
9.859	1	1	986	10	1	28	2196	0	0	0
9.859	3	2	986	10	1	28	2196	0	0	0
9.86	1	1	987	1	1	16	903	0	0	0
9.861	1	1	987	2	1	16	903	0	0	0
9.862	1	1	987	3	1	28	2196	0	0	0
9.862	3	2	987	3	1	28	2196	0	0	0
9.863	3	2	987	4	1	28	2196	0	0	0
9.867	1	1	987	8	1	28	2196	0	0	0
9.869	1	1	987	10	1	28	2196	0	0	0
9.869	3	2	987	10	1	28	2196	0	0	0
9.87	1	1	988	1	1	16	903	0	0	0
9.871	1	1	988	2	1	16	903	0	0	0
9.872	1	1	988	3	1	28	2196	0	0	0
9.872	3	2	988	3	1	28	2196	0	0	0
9.873	3	2	988	4	1	28	2196	0	0	0
9.877	1	1	988	8	1	28	2196	0	0	0
9.879	1	1	988	10	1	28	2196	0	0	0
9.879	3	2	988	10	1	28	2196	0	0	0
9.88	1	1	989	1	1	16	903	0	0	0
9.881	1	1	989	2	1	16	903	0	0	0
9.882	1	1	989	3	1	28	2196	0	0	0
9.882	3	2	989	3	1	28	2196	0	0	0
9.883	3	2	989	4	1	28	2196	0	0	0
9.887	1	1	989	8	1	28	2196	0	0	0
9.889	1	1	989	10	1	28	2196	0	0	0
9.889	3	2	989	10	1	28	2196	0	0	0
9.89	1	1	990	1	1	16	903	0	0	0
9.891	1	1	990	2	1	16	903	0	0	0
9.892	1	1	990	3	1	28	2196	0	0	0
9.892	3	2	990	3	1	28	2196	0	0	0
9.893	3	2	990	4	1	28	2196	0	0	0
9.897	1	1	990	8	1	28	2196	0	0	0
9.899	1	1	990	10	1	28	2196	0	0	0
9.899	3	2	990	10	1	28	2196	0	0	0
9.9	1	1	991	1	1	16	903	0	0	0
9.901	1	1	991	2	1	16	903	0	0	0
9.902	1	1	991	3	1	28	2196	0	0	0
9.902	3	2	991	3	1	28	2196	0	0	0
9.903	3	2	991	4	1	28	2196	0	0	0
9.907	1	1	991	8	1	28	2196	0	0	0
9.909	1	1	991	10	1	28	2196	0	0	0
9.909	3	2	991	10	1	28	2196	0	0	0
